As of Date,Fund Name,Donor Name,Donor Country Code,Receipt Type,Receipt Quarter,Calendar Year,Receipt Currency,Receipt Amount,Contribution Type,Sub Account,Amount in USD,Sector/Theme
2013-12-31T00:00:00.000,CGIAR Fund,Ireland,IE,Cash,OCT-DEC,2012,EUR,120000.00,Grant,,159120.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,OCT-DEC,2012,AUD,562833.00,Grant,,583995.52,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,APR-JUN,2012,USD,1667010.00,Grant,,1667010.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Luxembourg,LU,Cash,OCT-DEC,2012,EUR,220000.00,Grant,,284108.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Canada,CA,Cash,JUL-SEP,2012,CAD,3000000.00,Grant,,2941978.31,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2012,AUD,4000000.00,Grant,,4103600.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Other Income,,Cash,JUL-SEP,2012,USD,1178778.01,Grant,,1178778.01,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Norway,NO,Cash,JUL-SEP,2012,NOK,110000000.00,Grant,,18512908.55,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United Kingdom,GB,Cash,OCT-DEC,2013,GBP,10000000.00,Grant,,16439000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,"Iran, Islamic Republic of",IR,Cash,OCT-DEC,2012,JPY,36815000,Grant,,464601.21,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Nigeria,NG,Cash,JAN-MAR,2012,USD,50000.00,Grant,,50000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Nigeria,NG,Cash,JAN-MAR,2012,USD,160861.29,Grant,,160861.29,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,South Africa,ZA,Cash,APR-JUN,2012,USD,400000.00,Grant,,400000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Mexico,MX,Cash,JUL-SEP,2012,USD,500000.00,Grant,,500000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Bangladesh,BD,Cash,OCT-DEC,2012,USD,100000.00,Grant,,100000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,OCT-DEC,2012,USD,500000.00,Grant,,500000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Netherlands,NL,Cash,OCT-DEC,2012,USD,30000000.00,Grant,,30000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United Kingdom,GB,Cash,OCT-DEC,2012,GBP,16000000.00,Grant,,25593600.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Spain,ES,Cash,APR-JUN,2012,EUR,120000.00,Grant,,157728.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Denmark,DK,Cash,OCT-DEC,2012,DKK,17500000.00,Grant,,3096249.11,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,JAN-MAR,2013,EUR,28267.35,Grant,,37623.84,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United Kingdom,GB,Cash,JUL-SEP,2012,GBP,2000000.00,Grant,,3140200.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Portugal,PT,Cash,OCT-DEC,2012,EUR,225000.00,Grant,,291735.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,OCT-DEC,2012,EUR,1163750.00,Grant,,1520323.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,OCT-DEC,2012,EUR,342000.00,Grant,,446788.80,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,OCT-DEC,2012,EUR,697600.00,Grant,,911344.64,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,OCT-DEC,2012,EUR,1671300.00,Grant,,2183386.32,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Switzerland,CH,Cash,OCT-DEC,2012,CHF,450000.00,Grant,,483507.04,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,"Korea, Republic of",KR,Cash,JAN-MAR,2012,USD,290000.00,Grant,,290000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,OCT-DEC,2012,EUR,475000.00,Grant,,620540.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Netherlands,NL,Cash,OCT-DEC,2011,USD,2500000.00,Grant,,2500000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Canada,CA,Cash,JAN-MAR,2012,CAD,15370000.00,Grant,,15580918.90,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,India,IN,Cash,APR-JUN,2012,INR,75980000.00,Grant,,1436566.45,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Spain,ES,Cash,APR-JUN,2012,EUR,220000.00,Grant,,289168.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Denmark,DK,Cash,APR-JUN,2012,DKK,17500000.00,Grant,,2992578.41,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,France,FR,Cash,OCT-DEC,2013,EUR,1200000.00,Grant,,1651440.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,OCT-DEC,2012,AUD,71711.00,Grant,,74834.09,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,OCT-DEC,2012,AUD,282382.65,Grant,,294680.70,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,OCT-DEC,2012,AUD,1015490.82,Grant,,1053673.27,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,China,CN,Cash,JAN-MAR,2012,USD,99985.00,Grant,,99985.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Thailand,TH,Cash,OCT-DEC,2012,USD,100000.00,Grant,,100000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,France,FR,Cash,OCT-DEC,2012,EUR,900000.00,Grant,,1193400.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,OCT-DEC,2012,AUD,2923500.00,Grant,,3033423.60,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United Kingdom,GB,Cash,OCT-DEC,2012,GBP,10000000.00,Grant,,16296000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,China,CN,Cash,OCT-DEC,2012,USD,140000.00,Grant,,140000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,OCT-DEC,2012,EUR,950000.00,Grant,,1241080.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,OCT-DEC,2012,AUD,860810.00,Grant,,898299.13,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Belgium,BE,Cash,JAN-MAR,2013,EUR,5327000.00,Grant,,7109946.90,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Belgium,BE,Cash,JAN-MAR,2013,EUR,1000000.00,Grant,,1334700.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JAN-MAR,2013,AUD,122261.22,Grant,,129046.72,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,JAN-MAR,2013,EUR,1385100.00,Grant,,1843568.10,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,China,CN,Cash,JAN-MAR,2012,USD,1500000.00,Grant,,1500000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Thailand,TH,Cash,OCT-DEC,2012,USD,100000.00,Grant,,100000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2012,AUD,497521.00,Grant,,523765.23,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2012,AUD,410196.00,Grant,,431833.84,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2012,AUD,257483.00,Grant,,270357.15,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2012,AUD,812499.00,Grant,,853123.95,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Switzerland,CH,Cash,OCT-DEC,2012,CHF,6050000.00,Grant,,6500483.50,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Canada,CA,Cash,JAN-MAR,2012,CAD,4000000.00,Grant,,4026170.10,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JUL-SEP,2012,USD,4264582.77,Grant,,4264582.77,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JUL-SEP,2012,USD,1575659.00,Grant,,1575659.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JAN-MAR,2013,AUD,12226.12,Grant,,12904.67,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Sweden,SE,Cash,OCT-DEC,2012,SEK,115000000.00,Grant,,17590014.99,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,JAN-MAR,2012,USD,9675540.00,Grant,,9675540.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,OCT-DEC,2011,USD,6400000.00,Grant,,6400000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,JUL-SEP,2013,USD,35287727.00,Grant,,35287727.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,"Korea, Republic of",KR,Cash,JUL-SEP,2013,USD,310000.00,Grant,,310000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JUL-SEP,2013,USD,1662463.00,Grant,,1662463.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,OCT-DEC,2013,USD,14053614.50,Grant,,14053614.50,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Japan,JP,Cash,OCT-DEC,2013,USD,4000000.00,Grant,,4000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,OCT-DEC,2013,USD,1807559.00,Grant,,1807559.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,830410.00,Grant,,801636.29,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Other Income,,Cash,JUL-SEP,2013,USD,2270130.00,Grant,,2270130.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Nigeria,NG,Cash,JUL-SEP,2013,USD,200000.00,Grant,,200000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Luxembourg,LU,Cash,JUL-SEP,2013,EUR,220000.00,Grant,,288211.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Canada,CA,Cash,JAN-MAR,2013,CAD,225000.00,Grant,,221249.82,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,China,CN,Cash,JUL-SEP,2013,USD,3000000.00,Grant,,3000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JAN-MAR,2013,AUD,377279.00,Grant,,388842.60,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,317076.94,Grant,,330172.22,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,India,IN,Cash,APR-JUN,2013,INR,250000000.00,Grant,,4606469.32,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2013,AUD,50233.78,Grant,,44823.60,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,IFAD,,Cash,JUL-SEP,2013,USD,445500.00,Grant,,445500.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Thailand,TH,Cash,JUL-SEP,2013,USD,100000.00,Grant,,100000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,OCT-DEC,2013,USD,226918.00,Grant,,226918.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,OCT-DEC,2013,USD,865550.00,Grant,,865550.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,OCT-DEC,2013,USD,69605.90,Grant,,69605.90,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,OCT-DEC,2013,USD,3410689.10,Grant,,3410689.10,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Denmark,DK,Cash,JUL-SEP,2013,DKK,17500000.00,Grant,,3119429.59,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,226730.61,Grant,,221289.08,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United Kingdom,GB,Cash,APR-JUN,2013,GBP,20000000.00,Grant,,31418000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Mexico,MX,Cash,APR-JUN,2013,USD,500000.00,Grant,,500000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,OCT-DEC,2012,USD,7000000.00,Grant,,7000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,266539.80,Grant,,254865.36,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Russian Federation,RU,Cash,APR-JUN,2013,USD,990000.00,Grant,,990000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Turkey,TR,Cash,JUL-SEP,2013,USD,500000.00,Grant,,500000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Netherlands,NL,Cash,JUL-SEP,2013,USD,4499970.00,Grant,,4499970.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Netherlands,NL,Cash,OCT-DEC,2013,USD,30.00,Grant,,30.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Canada,CA,Cash,APR-JUN,2013,CAD,500000.00,Grant,,488854.13,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Finland,FI,Cash,JUL-SEP,2013,EUR,1000000.00,Grant,,1319300.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Russian Federation,RU,Cash,APR-JUN,2013,USD,510000.00,Grant,,510000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Spain,ES,Cash,JUL-SEP,2013,EUR,25102.04,Grant,,33134.69,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,245541.00,Grant,,233239.40,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,South Africa,ZA,Cash,JUL-SEP,2013,USD,400000.00,Grant,,400000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Ireland,IE,Cash,JUL-SEP,2013,EUR,2200000.00,Grant,,2938980.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Ireland,IE,Cash,JUL-SEP,2013,EUR,2000000.00,Grant,,2707400.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JAN-MAR,2013,USD,2415212.00,Grant,,2415212.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,2923500.00,Grant,,2682895.95,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2013,AUD,301369.39,Grant,,268911.90,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,OCT-DEC,2013,AUD,294033.67,Grant,,284242.35,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Japan,JP,Cash,JAN-MAR,2013,USD,2817566.00,Grant,,2817566.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JUL-SEP,2013,USD,6655720.00,Grant,,6655720.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JUL-SEP,2013,USD,2567063.00,Grant,,2567063.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JAN-MAR,2013,AUD,549507.00,Grant,,565882.31,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,APR-JUN,2013,USD,1469626.00,Grant,,1469626.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,APR-JUN,2013,EUR,380000.00,Grant,,497686.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,APR-JUN,2013,USD,7932036.00,Grant,,7932036.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Russian Federation,RU,Cash,JUL-SEP,2013,USD,1200000.00,Grant,,1200000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,EC/EU,,Cash,JUL-SEP,2013,EUR,950000.00,Grant,,1253619.99,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Russian Federation,RU,Cash,JUL-SEP,2013,USD,1000000.00,Grant,,1000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JAN-MAR,2013,AUD,609000.00,Grant,,608817.30,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,India,IN,Cash,APR-JUN,2013,INR,39975000.00,Grant,,736574.45,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,168924.00,Grant,,165613.09,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Russian Federation,RU,Cash,APR-JUN,2013,USD,2000000.00,Grant,,2000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Finland,FI,Cash,JUL-SEP,2013,EUR,1000000.00,Grant,,1325800.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,OCT-DEC,2013,USD,3703864.00,Grant,,3703864.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,228244.00,Grant,,220803.25,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2013,AUD,6821500.00,Grant,,6260090.55,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Finland,FI,Cash,JUL-SEP,2013,EUR,1000000.00,Grant,,1310600.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Russian Federation,RU,Cash,APR-JUN,2013,USD,1500000.00,Grant,,1500000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,India,IN,Cash,JUL-SEP,2013,INR,5453000.00,Grant,,103100.78,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United Kingdom,GB,Cash,OCT-DEC,2013,GBP,10000000.00,Grant,,16358000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JUL-SEP,2013,USD,1665489.00,Grant,,1665489.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JUL-SEP,2013,USD,542431.00,Grant,,542431.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Switzerland,CH,Cash,OCT-DEC,2013,CHF,5500000.00,Grant,,6196484.90,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Switzerland,CH,Cash,OCT-DEC,2013,CHF,8260000.00,Grant,,9305993.69,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Switzerland,CH,Cash,OCT-DEC,2013,CHF,1740000.00,Grant,,1960342.50,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JAN-MAR,2012,AUD,1113765.00,Grant,,1200415.92,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,JUL-SEP,2013,USD,840022.45,Grant,,840022.45,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,OCT-DEC,2013,AUD,806417.00,Grant,,774966.74,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,OCT-DEC,2013,USD,347459.00,Grant,,347459.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United Kingdom,GB,Cash,OCT-DEC,2013,GBP,220000.00,Grant,,360360.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,APR-JUN,2013,USD,1000000.00,Grant,,1000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2013,AUD,327132.65,Grant,,299489.94,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,868506.12,Grant,,884486.63,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,3000000.00,Grant,,2753100.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2013,AUD,134614.29,Grant,,121516.32,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Bangladesh,BD,Cash,JUL-SEP,2013,USD,100000.00,Grant,,100000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United Kingdom,GB,Cash,OCT-DEC,2013,GBP,1500000.00,Grant,,2409000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Netherlands,NL,Cash,JUL-SEP,2013,USD,11400000.00,Grant,,11400000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,384904.08,Grant,,376416.95,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,JUL-SEP,2013,USD,1438727.00,Grant,,1438727.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2013,AUD,239928.57,Grant,,216295.60,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Japan,JP,Cash,APR-JUN,2013,USD,80000.00,Grant,,80000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,332865.00,Grant,,314690.57,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,New Zealand,NZ,Cash,APR-JUN,2013,NZD,2500000.00,Grant,,1927750.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,APR-JUN,2013,USD,145843.00,Grant,,145843.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Denmark,DK,Cash,JUL-SEP,2013,DKK,17500000.00,Grant,,3090889.82,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,548987.00,Grant,,512397.01,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,United States,US,Cash,JUL-SEP,2013,USD,950000.00,Grant,,950000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,373215.00,Grant,,382638.68,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,778361.22,Grant,,763105.33,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Japan,JP,Cash,JAN-MAR,2013,USD,700000.00,Grant,,700000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,IBRD,,Cash,JUL-SEP,2013,USD,50000000.00,Grant,,50000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,APR-JUN,2013,AUD,153057.14,Grant,,159378.40,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,OCT-DEC,2013,USD,158405.52,Grant,,158405.52,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Gates,,Cash,OCT-DEC,2013,USD,7761870.48,Grant,,7761870.48,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Bangladesh,BD,Cash,JUL-SEP,2013,USD,100000.00,Grant,,100000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,South Africa,ZA,Cash,JUL-SEP,2013,USD,100000.00,Grant,,100000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Japan,JP,Cash,JAN-MAR,2013,USD,9000000.00,Grant,,9000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Canada,CA,Cash,JAN-MAR,2013,CAD,20000000.00,Grant,,19693277.21,Agriculture and Food Security
2013-12-31T00:00:00.000,CGIAR Fund,Australia,AU,Cash,JUL-SEP,2013,AUD,509805.10,Grant,,466879.51,Agriculture and Food Security
